folder_ID,img_ID,img_url,project_url,Category
Factory-Restoration_1532_5,stringio_13,https://images.adsttc.com/media/images/5013/11aa/28ba/0d06/5800/0eac/large_jpg/stringio.jpg?1414049372,https://www.archdaily.com/91673/rehabilitation-of-the-old-butter-factory-m-s-b-arquitectos,Factory
Factory_1136_2,Planta_19,https://images.adsttc.com/media/images/5298/e568/e8e4/4ec1/6e00/0174/large_jpg/Planta.jpg?1385751873,https://www.archdaily.com/446592/fabrica-de-aceite-marcelo-daglio-arquitectos,Factory
Factory_1140_5,4th_Floor_Plan_24,https://images.adsttc.com/media/images/526f/e896/e8e4/4ef4/c200/065e/large_jpg/4th_Floor_Plan.jpg?1383065727,https://www.archdaily.com/443993/zazzle-studio-o-a,Factory
Factory_1147_7,001_A3_001_-_Situation_22,https://images.adsttc.com/media/images/5269/7cda/e8e4/4e88/a000/0403/large_jpg/001_A3_001_-_Situation.jpg?1382644931,https://www.archdaily.com/438595/de-fabriek-in-rotterdam-mei-architecten-en-stedenbouwers,Factory
Factory_1147_7,10430_BA110-113_130123_A3_110_-_Souterrain_14,https://images.adsttc.com/media/images/5269/7cd9/e8e4/4ee8/e100/0432/large_jpg/10430_BA110-113_130123_A3_110_-_Souterrain.jpg?1382644930,https://www.archdaily.com/438595/de-fabriek-in-rotterdam-mei-architecten-en-stedenbouwers,Factory
Factory_1147_7,10430_BA110-113_130123_A3_111_-_Ground_Floor_15,https://images.adsttc.com/media/images/5269/7cee/e8e4/4e88/a000/0404/large_jpg/10430_BA110-113_130123_A3_111_-_Ground_Floor.jpg?1382644955,https://www.archdaily.com/438595/de-fabriek-in-rotterdam-mei-architecten-en-stedenbouwers,Factory
Factory_1147_7,10430_BA110-113_130123_A3_112_-_First_floor_16,https://images.adsttc.com/media/images/5269/7cf2/e8e4/4ef4/c200/041b/large_jpg/10430_BA110-113_130123_A3_112_-_First_floor.jpg?1382644958,https://www.archdaily.com/438595/de-fabriek-in-rotterdam-mei-architecten-en-stedenbouwers,Factory
Factory_1154_1,plans_12,https://images.adsttc.com/media/images/5245/b709/e8e4/4e67/bf00/021f/large_jpg/plans.jpg?1380300545,https://www.archdaily.com/432873/ateneu-popular-de-nou-barris-fornari-rojas-arquitectos,Factory
Factory_1170_14,first_9,https://images.adsttc.com/media/images/5216/d2d7/e8e4/4e4e/e300/01b9/large_jpg/first.jpg?1377227471,https://www.archdaily.com/419744/factory-no-8-ok-plan-architects,Factory
Factory_1170_14,ground_10,https://images.adsttc.com/media/images/5216/d2ba/e8e4/4e7a/1800/01c3/large_jpg/ground.jpg?1377227441,https://www.archdaily.com/419744/factory-no-8-ok-plan-architects,Factory
Factory_1182_5,Fabra_i_Coats_Pl_Baixa_22,https://images.adsttc.com/media/images/51e8/9e27/e8e4/4ea5/2600/0045/large_jpg/Fabra_i_Coats_Pl_Baixa.jpg?1374199330,https://www.archdaily.com/404188/fabra-and-coats-manuel-ruisanchez-and-francesc-bacardit-architects,Factory
Factory_1199_17,First_Floor_Plan_17,https://images.adsttc.com/media/images/51c3/ad23/b3fc/4bc6/cb00/00d7/large_jpg/First_Floor_Plan.jpg?1371778335,https://www.archdaily.com/391885/olympic-energy-centres-john-mcaslan-partners,Factory
Factory_1243_4,RackMultipart20130309-10395-1bi18tz_10,https://images.adsttc.com/media/images/513b/a686/b3fc/4b8d/7200/0047/large_jpg/RackMultipart20130309-10395-1bi18tz.jpg?1362863741,https://www.archdaily.com/352863/miguel-de-egu-a-de-estella-technological-center-mrm-arquitectos,Factory
Factory_1334_19,stringio_22,https://images.adsttc.com/media/images/500b/333e/28ba/0d33/e600/0039/large_jpg/stringio.jpg?1414389460,https://www.archdaily.com/256702/siemens-hengelo-nl-architects,Factory
Factory_1334_19,stringio_24,https://images.adsttc.com/media/images/500b/3341/28ba/0d33/e600/003b/large_jpg/stringio.jpg?1414389465,https://www.archdaily.com/256702/siemens-hengelo-nl-architects,Factory
Factory_1409_21,stringio_6,https://images.adsttc.com/media/images/5016/e018/28ba/0d23/5b00/01d1/large_jpg/stringio.jpg?1414221503,https://www.archdaily.com/188110/bortolini-moveis-factory-4d-arquitetura,Factory
Factory_1610_22,stringio_43,https://images.adsttc.com/media/images/500d/ddab/28ba/0d66/2500/1836/large_jpg/stringio.jpg?1394548910,https://www.archdaily.com/19631/olisur-olive-oil-factory-guillermo-hevia-gha,Factory
Factory_286_21,01_1F_plan_25,https://images.adsttc.com/media/images/5cbe/e511/284d/d16f/6000/0061/large_jpg/01_1F_plan.jpg?1556014318,https://www.archdaily.com/915654/future-stitch-smart-factory-azl-architects,Factory
Factory_286_21,02_1F_mezzanine_plan_26,https://images.adsttc.com/media/images/5cbe/e54a/284d/d199/5100/0016/large_jpg/02_1F_mezzanine_plan.jpg?1556014374,https://www.archdaily.com/915654/future-stitch-smart-factory-azl-architects,Factory
Factory_31_18,GF_plan_28,https://images.adsttc.com/media/images/5f06/e889/b357/655d/4600/034d/large_jpg/GF_plan.jpg?1594288258,https://www.archdaily.com/943412/tofu-factory-dna,Factory
Factory_400_3,First_Floor_Plan_29,https://images.adsttc.com/media/images/5baa/9f36/f197/cca2/3c00/0796/large_jpg/First_Floor_Plan.jpg?1537908513,https://www.archdaily.com/902697/concrete-void-nil-vijay-transtech-factory-sameep-padora-and-associates,Factory
Factory_505_15,2373_BedauxdeBrouwer_PLG_1a200_ground_floor_16,https://images.adsttc.com/media/images/5a7c/fa60/f197/cc63/e700/00bc/large_jpg/2373_BedauxdeBrouwer_PLG_1a200_ground_floor.jpg?1518139995,https://www.archdaily.com/888720/pavilion-brick-factory-vogelensangh-bedaux-de-brouwer-architects,Factory
Factory_511_2,02_PLANTAS_PISO_1_-_edificio_distribucion_27,https://images.adsttc.com/media/images/573f/e5cc/e58e/ce51/e500/002a/large_jpg/02_PLANTAS_PISO_1_-_edificio_distribucion.jpg?1463805377,https://www.archdaily.com/796536/bavaria-brewery-tocancipa-headquarters-expansion-construcciones-planificadas,Factory
Factory_565_12,_ANGELOS_FP-01_15,https://images.adsttc.com/media/images/59c4/69f2/b22e/384b/4c00/01a3/large_jpg/_ANGELOS_FP-01.jpg?1506044398,https://www.archdaily.com/880161/angelos-organic-olive-oil-mill-mimarlar-ve-han-tumertekin,Factory
Factory_565_12,_ANGELOS_FP-02_16,https://images.adsttc.com/media/images/59c4/69fc/b22e/384b/4c00/01a4/large_jpg/_ANGELOS_FP-02.jpg?1506044408,https://www.archdaily.com/880161/angelos-organic-olive-oil-mill-mimarlar-ve-han-tumertekin,Factory
Factory_565_12,_ANGELOS_FP-03_17,https://images.adsttc.com/media/images/59c4/6a06/b22e/384b/4c00/01a5/large_jpg/_ANGELOS_FP-03.jpg?1506044418,https://www.archdaily.com/880161/angelos-organic-olive-oil-mill-mimarlar-ve-han-tumertekin,Factory
Factory_576_14,office_building_plan_2F_with_legend_57,https://images.adsttc.com/media/images/59a6/87d4/b22e/3828/7b00/0192/large_jpg/office_building_plan_2F_with_legend.jpg?1504085966,https://www.archdaily.com/878703/wuyishan-bamboo-raft-factory-tao-trace-architecture-office,Factory
Factory_576_14,office_building_plan_GF_with_legend_56,https://images.adsttc.com/media/images/59a6/87e7/b22e/3828/7b00/0193/large_jpg/office_building_plan_GF_with_legend.jpg?1504085983,https://www.archdaily.com/878703/wuyishan-bamboo-raft-factory-tao-trace-architecture-office,Factory
Factory_709_5,5143_Tuchfabrik_2_floor_16,https://images.adsttc.com/media/images/57ed/d05a/e58e/ce4f/a800/003b/large_jpg/5143_Tuchfabrik_2_floor.jpg?1475203156,https://www.archdaily.com/796399/tuchfabrik-nps-tchoban-voss,Factory
Factory_709_5,5143_Tuchfabrik_ground_floor_14,https://images.adsttc.com/media/images/57ed/d045/e58e/ce3d/8200/0076/large_jpg/5143_Tuchfabrik_ground_floor.jpg?1475203134,https://www.archdaily.com/796399/tuchfabrik-nps-tchoban-voss,Factory
Factory_742_3,Ground_floor_20,https://images.adsttc.com/media/images/578e/bc5c/e58e/ce8e/8700/0023/large_jpg/Ground_floor.jpg?1468972112,https://www.archdaily.com/791712/industrial-factory-in-preci-enzo-eusebi-plus-partners,Factory
Factory_923_23,floor_2_19,https://images.adsttc.com/media/images/5538/378e/e58e/ce9f/b600/0089/large_jpg/floor_(2).jpg?1429747593,https://www.archdaily.com/622757/aperture-admun-design-and-construction-studio,Factory
Factory_965_23,Fifth_Level_Plan_11,https://images.adsttc.com/media/images/54ad/edf7/e58e/ce23/a900/003f/large_jpg/Fifth_Level_Plan.jpg?1420684786,https://www.archdaily.com/585224/sunray-dp-architects,Factory
Fast food-Winery_1012_14,A278-002_23,https://images.adsttc.com/media/images/5400/01d8/c07a/8003/e100/006c/large_jpg/A278-002.jpg?1409286594,https://www.archdaily.com/542406/quinta-da-faisca-carlos-castanheira,Fast food
Fast food_1194_8,Floor_Plan_2_8,https://images.adsttc.com/media/images/51cd/1f68/b3fc/4b4a/ce00/0025/large_jpg/Floor_Plan_(2).jpg?1372397407,https://www.archdaily.com/395439/eleven-inch-pizza-zwei,Fast food
Fast food_1597_13,stringio_10,https://images.adsttc.com/media/images/5011/5aaa/28ba/0d70/4200/03ef/large_jpg/stringio.jpg?1414934100,https://www.archdaily.com/33672/fast-food-restaurant-kfc-pk-arkitektar,Fast food
Fast food_433_13,NUTRISA-01_10,https://images.adsttc.com/media/images/5b50/d0ee/f197/ccf1/f000/02a0/large_jpg/NUTRISA-01.jpg?1532023008,https://www.archdaily.com/898573/nutrisa-cadena-concept-design,Fast food
Fast food_808_20,3_-_Plan_12,https://images.adsttc.com/media/images/56b4/9444/e58e/cee7/e100/0a7b/large_jpg/3_-_Plan.jpg?1454675006,https://www.archdaily.com/781637/torchys-tacos-chioco-design,Fast food
Fire station-Municipal building_142_12,BDNM_WEB_008_plattegronden_plint_bg_18,https://images.adsttc.com/media/images/5e13/9a02/3312/fd58/5500/0395/large_jpg/BDNM_WEB_008_plattegronden_plint_bg.jpg?1578342909,https://www.archdaily.com/931390/de-nekker-fire-department-of-mechelen-building-hub,Fire station
Fire station-Municipal building_142_12,BDNM_WEB_009_plattegronden_plint_1_19,https://images.adsttc.com/media/images/5e13/99d9/3312/fdf5/c900/00a7/large_jpg/BDNM_WEB_009_plattegronden_plint_1.jpg?1578342867,https://www.archdaily.com/931390/de-nekker-fire-department-of-mechelen-building-hub,Fire station
Fire station_1215_11,Ground_Floor_Plan_6,https://images.adsttc.com/media/images/519d/8f86/b3fc/4b2c/6f00/0024/large_jpg/Ground_Floor_Plan.jpg?1369280386,https://www.archdaily.com/376635/fire-station-1-agn-architects,Fire station
Fire station_1244_23,plan2_14,https://images.adsttc.com/media/images/5154/8690/b3fc/4b41/6b00/00bd/large_jpg/plan2.jpg?1364493966,https://www.archdaily.com/351943/fire-station-van-rooijen,Fire station
Fire station_1244_23,plan_13,https://images.adsttc.com/media/images/5154/868f/b3fc/4b17/f200/00b9/large_jpg/plan.jpg?1364493965,https://www.archdaily.com/351943/fire-station-van-rooijen,Fire station
Fire station_1334_11,stringio_18,https://images.adsttc.com/media/images/500d/a9dc/28ba/0d60/9600/0010/large_jpg/stringio.jpg?1414002259,https://www.archdaily.com/257020/fire-station-dordrecht-rene-van-zuuk-architekten,Fire station
Fire station_1334_11,stringio_19,https://images.adsttc.com/media/images/500d/a9de/28ba/0d60/9600/0011/large_jpg/stringio.jpg?1414002261,https://www.archdaily.com/257020/fire-station-dordrecht-rene-van-zuuk-architekten,Fire station
Fire station_1334_11,stringio_20,https://images.adsttc.com/media/images/500d/a9e0/28ba/0d60/9600/0012/large_jpg/stringio.jpg?1414002262,https://www.archdaily.com/257020/fire-station-dordrecht-rene-van-zuuk-architekten,Fire station
Fire station_1334_11,stringio_21,https://images.adsttc.com/media/images/500d/a9e2/28ba/0d60/9600/0013/large_jpg/stringio.jpg?1414002264,https://www.archdaily.com/257020/fire-station-dordrecht-rene-van-zuuk-architekten,Fire station
Fire station_1337_17,stringio_12,https://images.adsttc.com/media/images/4ffd/fdce/28ba/0d46/4900/016c/large_jpg/stringio.jpg?1414019005,https://www.archdaily.com/253730/act-emergency-services-agency-outdoor-training-centre-hboemtb,Fire station
Fire station_1344_1,stringio_14,https://images.adsttc.com/media/images/5018/91ec/28ba/0d33/a800/13dc/large_jpg/stringio.jpg?1414295517,https://www.archdaily.com/248158/fire-station-in-vilnius-laimos-ir-ginto-projektai,Fire station
Fire station_1357_2,stringio_11,https://images.adsttc.com/media/images/5001/1109/28ba/0d2c/9f00/0533/large_jpg/stringio.jpg?1427549865,https://www.archdaily.com/234807/fire-station-in-girona-mizien,Fire station
Fire station_1357_2,stringio_14,https://images.adsttc.com/media/images/5001/1111/28ba/0d2c/9f00/0536/large_jpg/stringio.jpg?1427549880,https://www.archdaily.com/234807/fire-station-in-girona-mizien,Fire station
Fire station_1374_23,stringio_7,https://images.adsttc.com/media/images/5017/994d/28ba/0d44/3100/0640/large_jpg/stringio.jpg?1414575573,https://www.archdaily.com/216983/fire-station-and-mountain-rescue-building-dietrich-untertrifaller-architekten,Fire station
Fire station_1374_23,stringio_8,https://images.adsttc.com/media/images/5017/9950/28ba/0d44/3100/0641/large_jpg/stringio.jpg?1414575576,https://www.archdaily.com/216983/fire-station-and-mountain-rescue-building-dietrich-untertrifaller-architekten,Fire station
Fire station_1377_2,stringio_8,https://images.adsttc.com/media/images/5017/9982/28ba/0d44/3100/064e/large_jpg/stringio.jpg?1360983503,https://www.archdaily.com/217014/fire-station-in-sulzberg-thal-dietrich-untertrifaller-architekten,Fire station
Fire station_1377_2,stringio_9,https://images.adsttc.com/media/images/5017/9985/28ba/0d44/3100/064f/large_jpg/stringio.jpg?1360983506,https://www.archdaily.com/217014/fire-station-in-sulzberg-thal-dietrich-untertrifaller-architekten,Fire station
Fire station_1401_22,stringio_13,https://images.adsttc.com/media/images/5017/2b93/28ba/0d23/5b00/11da/large_jpg/stringio.jpg?1361194489,https://www.archdaily.com/195152/fire-station-in-weert-bdg-architecten-ingenieurs-zwolle,Fire station
Fire station_1401_22,stringio_14,https://images.adsttc.com/media/images/5017/2b96/28ba/0d23/5b00/11db/large_jpg/stringio.jpg?1361194493,https://www.archdaily.com/195152/fire-station-in-weert-bdg-architecten-ingenieurs-zwolle,Fire station
Fire station_1480_17,stringio_10,https://images.adsttc.com/media/images/5014/2b25/28ba/0d3b/4500/1558/large_jpg/stringio.jpg?1414416854,https://www.archdaily.com/131644/nbhw-fire-station-liag-architects,Fire station
Fire station_1480_17,stringio_11,https://images.adsttc.com/media/images/5014/2b29/28ba/0d3b/4500/1559/large_jpg/stringio.jpg?1414416856,https://www.archdaily.com/131644/nbhw-fire-station-liag-architects,Fire station
Fire station_1480_17,stringio_12,https://images.adsttc.com/media/images/5014/2b2c/28ba/0d3b/4500/155a/large_jpg/stringio.jpg?1414416859,https://www.archdaily.com/131644/nbhw-fire-station-liag-architects,Fire station
Fire station_1480_17,stringio_8,https://images.adsttc.com/media/images/5014/2b1e/28ba/0d3b/4500/1556/large_jpg/stringio.jpg?1414416849,https://www.archdaily.com/131644/nbhw-fire-station-liag-architects,Fire station
Fire station_1480_17,stringio_9,https://images.adsttc.com/media/images/5014/2b22/28ba/0d3b/4500/1557/large_jpg/stringio.jpg?1414416852,https://www.archdaily.com/131644/nbhw-fire-station-liag-architects,Fire station
Fire station_1488_20,stringio_11,https://images.adsttc.com/media/images/5013/eb9e/28ba/0d3b/4500/0570/large_jpg/stringio.jpg?1414029207,https://www.archdaily.com/125369/brandon-firehall-no-1-cibinel-architects,Fire station
Fire station_1523_10,stringio_11,https://images.adsttc.com/media/images/5013/5e7c/28ba/0d0e/f000/0fec/large_jpg/stringio.jpg?1417081031,https://www.archdaily.com/98619/fire-station-houten-jeanne-dekkers-architectuur,Fire station
Fire station_1523_10,stringio_5,https://images.adsttc.com/media/images/5013/5e83/28ba/0d0e/f000/0fed/large_jpg/stringio.jpg?1417081035,https://www.archdaily.com/98619/fire-station-houten-jeanne-dekkers-architectuur,Fire station
Fire station_1525_1,stringio_18,https://images.adsttc.com/media/images/5013/4cd0/28ba/0d0e/f000/0bff/large_jpg/stringio.jpg?1414404482,https://www.archdaily.com/97064/troms%25c3%25b8-firestation-stein-halvorsen-sivilarkitekter,Fire station
Fire station_1525_1,stringio_19,https://images.adsttc.com/media/images/5013/4ce0/28ba/0d0e/f000/0c00/large_jpg/stringio.jpg?1414404487,https://www.archdaily.com/97064/troms%25c3%25b8-firestation-stein-halvorsen-sivilarkitekter,Fire station
Fire station_1525_1,stringio_20,https://images.adsttc.com/media/images/5013/4ce4/28ba/0d0e/f000/0c01/large_jpg/stringio.jpg?1414404490,https://www.archdaily.com/97064/troms%25c3%25b8-firestation-stein-halvorsen-sivilarkitekter,Fire station
Fire station_21_22,Planta_0_25,https://images.adsttc.com/media/images/5f0f/4979/b357/65e5/9b00/0106/large_jpg/Planta_0.jpg?1594837362,https://www.archdaily.com/943883/fire-station-no-4-idom,Fire station
Fire station_21_22,Planta_1_26,https://images.adsttc.com/media/images/5f0f/4984/b357/651c/9e00/00ba/large_jpg/Planta_1.jpg?1594837372,https://www.archdaily.com/943883/fire-station-no-4-idom,Fire station
Fire station_21_22,Planta_3_27,https://images.adsttc.com/media/images/5f0f/4990/b357/651c/9e00/00bb/large_jpg/Planta_3.jpg?1594837385,https://www.archdaily.com/943883/fire-station-no-4-idom,Fire station
Fire station_567_6,03_kit_Fire_Station_Weinfelden_First_Floor_11,https://images.adsttc.com/media/images/59c4/9275/b22e/384b/4c00/01b5/large_jpg/03_kit_Fire_Station_Weinfelden_First_Floor.jpg?1506054766,https://www.archdaily.com/880165/weinfelden-fire-station-kit,Fire station
Fire station_576_15,2F_15,https://images.adsttc.com/media/images/599e/d91a/b22e/38f0/8900/0162/large_jpg/2F.jpg?1503582482,https://www.archdaily.com/878395/fire-station-of-guangzhou-holdings-nansha-industrial-park-atelier-y,Fire station
Fire station_678_23,2800_161102_Grundriss_EG_000001_9,https://images.adsttc.com/media/images/5859/d972/e58e/cee0/9d00/01bf/large_jpg/2800_161102_Grundriss_EG_000001.jpg?1482283372,https://www.archdaily.com/801958/state-fire-brigade-school-gmp-architekten,Fire station
Fire station_738_21,8201_LEVEL_1_FURNITURES_PLAN_31,https://images.adsttc.com/media/images/5797/673d/e58e/ce59/9600/00bc/large_jpg/8201_LEVEL_1_FURNITURES_PLAN.jpg?1469540079,https://www.archdaily.com/792093/pyrmont-fire-station-restoration-groupgsa,Fire station
Fire station_738_21,Pyrmont_FS_Ground_Floor_Plan_28,https://images.adsttc.com/media/images/5797/6984/e58e/ce86/a200/00c5/large_jpg/Pyrmont_FS_Ground_Floor_Plan.jpg?1469540715,https://www.archdaily.com/792093/pyrmont-fire-station-restoration-groupgsa,Fire station
Fire station_738_21,Pyrmont_FS_Level_1___2_Plan_29,https://images.adsttc.com/media/images/5797/69a3/e58e/ce86/a200/00c6/large_jpg/Pyrmont_FS_Level_1___2_Plan.jpg?1469540746,https://www.archdaily.com/792093/pyrmont-fire-station-restoration-groupgsa,Fire station
Fire station_959_16,Bovenbouw_Brndwr_niveau_wf_0_copy_11,https://images.adsttc.com/media/images/54c0/57ee/e58e/ce56/3700/0278/large_jpg/Bovenbouw_Brndwr_niveau_wf_0_copy.jpg?1421891534,https://www.archdaily.com/590433/firestation-berendrecht-_-naiji-jiao-and-seven-xiru-chen,Fire station
Fire station_959_16,Bovenbouw_Brndwr_niveau_wf_1_copy_10,https://images.adsttc.com/media/images/54c0/57ef/e58e/ceef/7000/028a/large_jpg/Bovenbouw_Brndwr_niveau_wf_1_copy.jpg?1421891535,https://www.archdaily.com/590433/firestation-berendrecht-_-naiji-jiao-and-seven-xiru-chen,Fire station
Fire station_959_16,Bovenbouw_Brndwr_niveau_wf_2_copy_9,https://images.adsttc.com/media/images/54c0/580d/e58e/ce56/3700/0279/large_jpg/Bovenbouw_Brndwr_niveau_wf_2_copy.jpg?1421891577,https://www.archdaily.com/590433/firestation-berendrecht-_-naiji-jiao-and-seven-xiru-chen,Fire station
Fire station_978_14,floor_1_34,https://images.adsttc.com/media/images/5470/e590/e58e/ce22/9500/0097/large_jpg/floor_(1).jpg?1416684930,https://www.archdaily.com/570686/city-fire-station-antwerp-hub,Fire station
fitness club-Interior Design-Sports Interiors_771_21,XML_Rocycle_2880px-Plan_11,https://images.adsttc.com/media/images/5731/8b5b/e58e/ce08/c100/0131/large_jpg/XML_Rocycle_2880px-Plan.jpg?1462864718,https://www.archdaily.com/787157/rocycle-xml,fitness club
fitness club-Renovation_1557_16,stringio_18,https://images.adsttc.com/media/images/5009/57a4/28ba/0d27/a700/2581/large_jpg/stringio.jpg?1414933212,https://www.archdaily.com/68134/pwcc-plan-arquitectos-loroworks-architects,fitness club
fitness club-Renovation_1557_16,stringio_19,https://images.adsttc.com/media/images/5009/57a9/28ba/0d27/a700/2582/large_jpg/stringio.jpg?1414933214,https://www.archdaily.com/68134/pwcc-plan-arquitectos-loroworks-architects,fitness club
fitness club-Residential_1493_5,stringio_7,https://images.adsttc.com/media/images/5013/cb1d/28ba/0d39/6300/10a6/large_jpg/stringio.jpg?1427070382,https://www.archdaily.com/122096/80-dekalb-della-valle-bernheimer,fitness club
fitness club-swimming pool-Apartments_951_19,Barkly_4f_all_floor_22,https://images.adsttc.com/media/images/54d9/214a/e58e/ce19/1200/019f/large_jpg/Barkly_4f_all_floor.jpg?1423515952,https://www.archdaily.com/597190/barkli-park-atrium-studio-yoo,fitness club
fitness club_108_22,StudioSaxe_TheAthleticCenter_2D_2_24,https://images.adsttc.com/media/images/5e5f/0e15/6ee6/7e7b/b200/0265/large_jpg/StudioSaxe_TheAthleticCenter_2D_2.jpg?1583287820,https://www.archdaily.com/934878/costa-rica-athletic-center-studio-saxe,fitness club
fitness club_1204_8,planta_acceso_10,https://images.adsttc.com/media/images/51b7/a019/b3fc/4b6d/da00/001d/large_jpg/planta_acceso.jpg?1370988558,https://www.archdaily.com/387009/sports-club-geo-arquitectos,fitness club
fitness club_1375_12,stringio_38,https://images.adsttc.com/media/images/5005/fe6f/28ba/0d07/7900/2822/large_jpg/stringio.jpg?1414437716,https://www.archdaily.com/218481/arteixo-sport-center-jose-ramon-garitaonaindia-de-vera,fitness club
fitness club_1588_3,stringio_13,https://images.adsttc.com/media/images/5011/ef82/28ba/0d5f/4c00/0559/large_jpg/stringio.jpg?1414009127,https://www.archdaily.com/41224/sports-hall-sveti-martin-sangrad,fitness club
fitness club_1588_3,stringio_14,https://images.adsttc.com/media/images/5011/ef84/28ba/0d5f/4c00/055a/large_jpg/stringio.jpg?1414009129,https://www.archdaily.com/41224/sports-hall-sveti-martin-sangrad,fitness club
fitness club_1592_21,stringio_10,https://images.adsttc.com/media/images/5011/8583/28ba/0d70/4200/0efd/large_jpg/stringio.jpg?1360890101,https://www.archdaily.com/37533/armann-sports-club-pk-arkitektar,fitness club
fitness club_1592_21,stringio_9,https://images.adsttc.com/media/images/5011/8580/28ba/0d70/4200/0efc/large_jpg/stringio.jpg?1360890099,https://www.archdaily.com/37533/armann-sports-club-pk-arkitektar,fitness club
fitness club_698_22,Moffett_Gateway_Club_--_Planting_Plan_000001_12,https://images.adsttc.com/media/images/5809/312a/e58e/ced5/1900/000f/large_jpg/Moffett_Gateway_Club_--_Planting_Plan_000001.jpg?1476997413,https://www.archdaily.com/797824/moffett-gateway-club-des-architects-plus-engineers,fitness club
Football stadium_1156_2,floor_plan_48,https://images.adsttc.com/media/images/5243/8c30/e8e4/4ecb/1700/010a/large_jpg/floor_plan.jpg?1380158504,https://www.archdaily.com/431938/willmote-allianz-rivera-wilmotte-and-associes-sa,Football stadium
Football stadium_1554_19,stringio_11,https://images.adsttc.com/media/images/5012/5226/28ba/0d1b/4c00/004c/large_jpg/stringio.jpg?1414481890,https://www.archdaily.com/71037/football-stadium-of-sports-park-stozice-sadar-vuga,Football stadium
Football stadium_1554_19,stringio_13,https://images.adsttc.com/media/images/5012/522d/28ba/0d1b/4c00/004e/large_jpg/stringio.jpg?1414481896,https://www.archdaily.com/71037/football-stadium-of-sports-park-stozice-sadar-vuga,Football stadium
Football stadium_1554_19,stringio_14,https://images.adsttc.com/media/images/5012/5232/28ba/0d1b/4c00/004f/large_jpg/stringio.jpg?1414481900,https://www.archdaily.com/71037/football-stadium-of-sports-park-stozice-sadar-vuga,Football stadium
Football stadium_1554_19,stringio_15,https://images.adsttc.com/media/images/5012/5236/28ba/0d1b/4c00/0050/large_jpg/stringio.jpg?1414481903,https://www.archdaily.com/71037/football-stadium-of-sports-park-stozice-sadar-vuga,Football stadium
Football stadium_1569_18,stringio_13,https://images.adsttc.com/media/images/500f/8c62/28ba/0d5e/ba00/1090/large_jpg/stringio.jpg?1429100615,https://www.archdaily.com/57727/custoias-football-club-guilherme-machado-vaz,Football stadium
Football stadium_1569_18,stringio_14,https://images.adsttc.com/media/images/500f/8c66/28ba/0d5e/ba00/1091/large_jpg/stringio.jpg?1429100619,https://www.archdaily.com/57727/custoias-football-club-guilherme-machado-vaz,Football stadium
Football stadium_1569_18,stringio_16,https://images.adsttc.com/media/images/5008/f196/28ba/0d27/a700/0e18/large_jpg/stringio.jpg?1429100626,https://www.archdaily.com/57727/custoias-football-club-guilherme-machado-vaz,Football stadium
Football stadium_1569_18,stringio_17,https://images.adsttc.com/media/images/5008/f19b/28ba/0d27/a700/0e19/large_jpg/stringio.jpg?1429100630,https://www.archdaily.com/57727/custoias-football-club-guilherme-machado-vaz,Football stadium
Football stadium_178_2,2018_VOLGOGRAD_ARENA_Tribune_24,https://images.adsttc.com/media/images/5dba/1934/3312/fd7c/7e00/047f/large_jpg/2018_VOLGOGRAD_ARENA_Tribune.jpg?1572477188,https://www.archdaily.com/927552/volgograd-arena-football-stadium-pi-arena,Football stadium
Football stadium_179_9,2018_NIZHNIY-NOVGOROD_STADIUM_Tribune_18,https://images.adsttc.com/media/images/5dba/0a7e/3312/fd14/3300/0be8/large_jpg/2018_NIZHNIY-NOVGOROD_STADIUM_Tribune.jpg?1572473457,https://www.archdaily.com/927550/nizhny-novgorod-stadium-football-stadium-pi-arena,Football stadium
Gallery-Adaptive reuse-Commercial Architecture_1078_5,12065_00_N7_medium_23,https://images.adsttc.com/media/images/5721/648d/e58e/ce9a/9400/003e/large_jpg/12065_00_N7_medium.jpg?1461806211,https://www.archdaily.com/489035/242-state-street-tom-kundig-olson-kundig-architects-2,Gallery
Gallery-Adaptive reuse-Cultural Center_265_3,Haus_D_groundfloorplan_31,https://images.adsttc.com/media/images/5cee/1ad3/284d/d1ef/0600/00da/large_jpg/Haus_D_groundfloorplan.jpg?1559108287,https://www.archdaily.com/918033/lindower-22-ateliers-and-galleries-heim-balp-architekten,Gallery
Gallery-Adaptive reuse-Cultural Center_265_3,Haus_D_third_floor_plan_32,https://images.adsttc.com/media/images/5cee/1d0a/284d/d1ef/0600/00e5/large_jpg/Haus_D_third_floor_plan.jpg?1559108854,https://www.archdaily.com/918033/lindower-22-ateliers-and-galleries-heim-balp-architekten,Gallery
Gallery-Adaptive reuse-Offices Interiors_427_7,16_CHURCH_STREET_LEVEL_02_PLAN_24,https://images.adsttc.com/media/images/5b68/5213/f197/cc32/a300/03f3/large_jpg/16_CHURCH_STREET_LEVEL_02_PLAN.jpg?1533563395,https://www.archdaily.com/899656/16-church-street-keppie,Gallery
Gallery-Adaptive reuse-Renovation_1069_7,Floor_Plan_10,https://images.adsttc.com/media/images/5343/8baf/c07a/809f/ab00/01e7/large_jpg/Floor_Plan.jpg?1396935573,https://www.archdaily.com/494320/marfa-contemporary-gallery-elliott-associates-architects,Gallery
